,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
89,"""
Wht is your problem man?
I'm trying to get to know you better and trying to talk and you are just shooting me down man and all that redneck stuff was my dumbass little brother and you havent even given me a chance to apologize for him im kinda disappionted cause i thought that wikipedia was supposed to help people...ive been through some real shit lately and the least you could do is not call my feelings a """"diatribe"""" that hurt my feelings and pissed me off, im trying to understand but i dont so plz explain why you are being so goddam insensitive to me and my little brothers feelings?""",a9844d74af6bcaf5,0,0,1,0,0,1
90,this article could do with being tidied up by someone more familiar with the English language/wikipedia than the current author,bccc084b0deb11c0,0,0,0,0,0,0
91,"sabu is a violent piece of crap 

dis guy is so violent.he hits people with steel chairs,triple jump moonsaults ppl thru tables.he coud put som1 thru a burning table which could kill them.he was taughtby his uncle,and he is from bombay,india.
user:dark-hooded smoker",5781c580d687815a,1,1,1,0,0,1
92,"First section in the talk page.

Things I will be adding in the near future to make this article better:

 Add dimensions and more information about the telescope itself. 

 Learn how to add pictures and this live chart to the article.

 Add history section

 Add current and future studies done with the telescope.

Unfortunately I couldn't find any of these information online, so I will be speaking with people in charge directly. 

Please feel free to edit or add anything to the article at anytime. You can also give your feedback and suggestions here in the talk page at any time.",b9ff1f12a86aca1e,0,0,0,0,0,0
93,"Well thanks for your opinion, but I think its appropriate. Please see: keep your opinions to yourself",7279fd1ab9a21c6e,0,0,0,0,0,0
94,"""One of the hardest things for new people, is to understand not only that this foundation exists, but what its letter and spirit is. (I keep emphasizing the spirit, because too often people fall prey to what we call """"wikilawyering"""")   """,888de25014585e45,0,0,0,0,0,0
95,"Go hang yourself. 

You're making garbage edits on Wikipedia and you are ruining Wikipedia. Go shoot yourself, n!!!gger. Screw rap music. Hang yourself and die, You're dumb, Gayo68.",0fc12ea0cbcfd1a0,0,1,0,1,0,1
96,We need weapons for the attack,31,0,0,0,1,0,1
97,"I'm going to kill you 

Zink Dawg your a Scrap and a fag and you need to die. I'm going to kill you if someone else doesn't. You better keep protecting your user space because I will keep vandalizing it.",0505c5fe4a9b91ec,0,1,1,0,1,1
98,"If there is a sufficient reason for changing the logo, reply in the talk page instead.",35af9d766fcbe860,0,0,0,0,0,0
99,"I am going to shoot you in the head and laugh as your brains splatter onto the ground and blood pools around your corpse. 

I am going to shoot you in the head and laugh as your brains splatter onto the ground and blood pools around your corpse.",5d8d20eefadd8e14,0,0,0,1,1,1
100,and in the program on last night Crime Museum: The Blackout Ripper he is called a serial killer not only by experts but by the police who catched him !!!! so get your facts right you retards,0a31507f0d185fe6,0,0,0,0,0,1
101,He longed to land her a good smack in the face.,57,0,0,0,0,1,1
102,"""

 Bye Bye Jerk! 

I guess this means you will be crying about the Nazis anymore.  What is your problem with Nazis anyway?  Did you date a Nazi woman and she broke your heart??  What a shame!!!

Your life isn't worth living anymore so pleasee KILL YOURSELF!

You know I'm right.  You've felt this way for a long time.  You've probably been thinking about killing yourself for quite some time.  I'm here to tell you, it's all right.  Go ahead.  Do it.  It won't hurt. Be brave.  All your troubles will be over.  You won't have the pain anymore.  Everyone else?  Don't worry, they'll get by.  

What do you mean It's not your fault things turned out badly?  It certainly IS your fault.  You ought to be ashamed of yourself for what you've done  - and failed to do.  Maybe things could have changed if you weren't such  a weakling.  You're defective.  You've been that way for a long time.  You are proof that God makes mistakes.

Look at your life.  Failure after failure after failure.  And should we mention those """"things"""" that you did?  You know what I'm talking about.  I can't believe you did that!  You disgust me.  You should have died a long time ago.  You know I'm right.  

JUST DO IT!!!""",4f736def8c77aeaa,0,1,1,0,1,1
103,"Whatever. I just think whoever took those singers off are lazy, if anything try to help the cat by trying to find reliable sources. And I personally believe Youtube is a good source. Its open to anyone and is both audio and visual proof. But can't I just upload a song and put it on a singers article as an audio sample. Cause some singers I can't find anything on youtube. Not even rachelle ferrell. And I have a list of 55 singers, the song, and the note they hit in the whistle register.",de59f6f2abfa4411,0,0,0,0,0,0
104,"Ambassador to the Philippines? 

Seeking clarification, is this THE Harry K. Thomas who has been designated as the next United States ambassador to the Philippines? The two biographies do not seem to match.",fcdee556908370c3,0,0,0,0,0,0
105,""":::I understand the concept of the """"spirit"""" of the rules, and I can also tell you that overinterepting the """"letter"""" of the policies by overapplying the """"spirit"""" of the rules can cause a lot of problems, especially when non-admins (such as yourself) attempt to do so.  That being said, WP is not an anarchy.  There are rules that everyone is expected to abide by in order to keep things running smoothly.  I think you can appreciate that.  That being said, Aeon1006 wrote that he left the AMA so that he could join the mediation cabral, not because he had butchered his job as advocate.  If he had just acknowledged that he had been a poor advocate and that he was resigning because he was not capable of being a good one, then that would have been okay for everyone.  Even the ADMIN who decided to block me agreed that my allegations that Aeon1006 seriously breached his duty as an advocate were probably true.  YOu talk about bad faith?  Aeon1006 """"pretending"""" to help I-B and immediately soliciting testimonies from users against his client, and later turning around to help I-B's opposing parties  now THAT is BAD FAITH.  I am all for working together and making efforts to compromise, so long as it is done with reasonable people who are respectful.  A quick read of the talk pages reveals that nobody is willing to do this.  You think the mild comments I made were serious WP policy violations  the list of blatant uncivil/rude remarks made by others is ten times as long and a lot worse!  

""",ba87d5df3f47429e,0,0,0,0,0,0
106,"""

THE BIGGEST BARNSTAR UP YOUR ASS 
HI,
you ENDIAN motherfucker,son of a bitch shoot yourself in the head and things will be back to normal again ,this will be your biggest service to humanity .thanks in advance 
yours """"WORSE NIHGTMARE"""".
THE BIGGEST BARNSTAR UP YOUR ASS""",b236bda1ad3c70d2,0,1,1,0,0,1
107,"History 

They never made B-29s at Willow Runonly B-24 Liberators.  So if the infamous Rose Monroe indeed helped make B-29s, she had to have done it somewhere else, and as far as I know, they never made B-29s anywhere else in the Detroit area.

Stephan Wilkinson",8ee91ba19c5f385f,0,0,0,0,0,0
108,If I don't get enrolled in this course I'll set DPO on fire,10,1,1,0,1,1,1
109,I'll smack the living daylights out of you! ,55,0,0,0,0,1,1
110,"Thank you for experimenting with the page X-ray machine on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.",1267a577c5e8533d,0,0,0,0,0,0
111,"""
Hello, I wanted to let you know that I am going to undo what you did because it does not sound very informed. Here is Sabine Singh's biography in her own words:  She does not mention any Indian """"Maharaja"""" but calls her parents as """"Indian immigrant"""" and """"Austrian immigrant"""". Can you find an Indian """"Maharaja"""" called Anand Singh? I wish I had so much more free time like some people here do... I feel jealous.70.76.85.36  """,20d46646310a2263,0,0,0,0,0,0
112,"F' you turk

it is funny you have to live in seattle and france, why don't you go back to your shithole turkey, or even better yet, to mongolia?  my people were around europe when your uncle and aunt were out fucking the pigs in mongolia.  that is sick you have european citizenship.  as an EU and US citizen, i should report you the police and get you thrown out.. if nothing because you are a stinking lawyer.  get out of europe.. we don't need the stink..  you like to quote le pen.  he is a finer individual than the racist pigs of turkey.. who murder and never admit.  what hypocritical blood you have.. but i bet turks are too blind to ever see it.  no surprise.  good riddens.",dae9e1bad382cb37,1,1,1,0,0,1
113,"""

Oppose WP:PRECISE insufficient precision to identify topic separate from other topics documented on Wikipedia which are albums called """"Thriller"""". This is clearly not a wP:PRIMARYTOPIC move request, since the requested title is not """"Thriller"""", the only possible title a primary topic can use, as primary topics only use titles that do not have parenthetical disambiguation. If the nominator wishes to have a primary topic discussion, then renominate with the title """"Thriller""""  65.94.40.137  """,982a1d3494448adc,0,0,0,0,0,0
