,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
74,"I see that you have your own views about how to write wikipedia articles , but they are your own views which others may or may not share. But as far as this article is concerned and the topic at hand , ie; the alleged copyvio , the fact is that it is not a copyright violation . Why? Because if you go to the faith freedom web site and scroll to the bottom of the page you will find the following statement:
©  copyright Permission is granted to translate and reproduce the articles in this site. Please provide a link to the original page.
The article thus conforms to those requirements. 

Will some admin please remove the copy vio tag

There is no copyright violation . read my last comment above this section.",e2a8c2c27509fd8f,0,0,0,0,0,0
75,"I smacked my head on the car when I was getting 
something out of the trunk",59,0,0,0,0,0,0
76,"I'm in a school you bitch fuck. I have like 20 computers. If you want a war you spic, you've got it.",657bdb4dcaa81102,0,1,1,0,0,1
77,"""AIG Loan & IQ==
Should facts should be added about AIG loan in that, the preceding days before this loan was arranged, Timothy Geitner, president of NY Fed, had announced and published in NYC newspapers that he would not make this loan as AIG had been asking for a loan of 35 - 40 billion from the Fed Res for a week. And that public request resulted in the Timonthy Geitner refusal to loan AIG anything.

Then, Geitner, Paulson and Bernake were all 3 informed of the 100s of billions in mortgage insurance that AIG had issued and also the trillions in derivatives insurance that AIG had issued and informed of the further clear conclusions that 
...
without supporting the AIG loan and allowing AIG to fail, this massive amount of market related insurance would cause a global market collapse. This info did NOT come from AIG but from private party to these three, Paulson, Bernanke and Geitner who had no knowledge of AIG's importance to markets.

And today making that AIG loan is credited with saving the global markets from collapse. 

But that occurred as just explained and not from any knowledge of Bernanke, Paulson or Geitner but from advice of outside party that reversed the already refusal by the Fed to loan AIG anything as announced publicly by Gietner. (So that outside party is one who saved markets from collapse - NOT Geitner, Bernanke, Paulson)

This lack of market knowledge by all three , Paulson, Geitner, and Bernanke, is important to understand in understanding depth of market understanding in current proposals to allow US Treasury to dictate systemic risk decision, when no one at the US Treasury, other than saying those words , has shown any knowledge of markets to 
be able to determine what that is.

/s/ Harvey Keitel, markit bon vivant jr 69.121.221.97 

IQ & Markets
In the IQ discussion in the article it is touted that the Bernanke has a higher IQ and that qualified
him for his job.

Also it has been mentioned that he is an expert in Depression Era events.

Neither worked to have Bernanke ACT appropriately in this global crisis which HE / Bernanke CAUSED
via fighting the spike in oil and gold prices and his efforts directly caused THIS CRISIS.

SO THAT with Bernanke's Higher IQ  did not have him perceive what he was doing would cause a near global market meltdown and his studies of the depression era did not clue him in not to cause nearly a depression.

/s Too True IOQ IX 69.121.221.97 

Demonizing Wall Street for US Government Caused Crisis
In the bubble, all agree was caused by Greenspan, and in the huge push to give mortgages to those non qualified which all agree was caused by Fannie Mae , etc and by Congress, this directly lead to the subprime debacle and beginning of the global crisis -  NONE of which was caused by Wall Street.

Then in the fight by Bernanke to stop the projected inflation caused by oil & gold spikes, his actions massively slammed the overall economy which was perking along just fine even with the subprime debaclev which WAS a smaller part of the USA $ 15 trillion economy.

NEXT, massive jaw boning of the huge crisis was done by Paulson to get funds and that caused the coup de grace, the huge retrenchment of all spending by consumers....

ALL these events were NOT caused by Wall Street

Then Paulson, Bernanke and later hugely OBAMA and Congress, again and again bad mouthed again and again
Wall Street claiming that this whole series of events was caused by Wall Street when it was mainly caused by the US Governement and aided by consumer spending retrenchment but Congres and the pundits caused the US population to believe the lie it was Wall Street's fault due to GAMBLING.

ALL distortion 100 %.

Destruction of Capital Formation and Wall Street
One of the key features of Bernanke's job in oversight for the USA economy is in also protecting 
capital formation....

And the engine of economic growth in the USA for 300 years has been the USA efficient capital distribution
to new ventures, old ventures, etc and the recent sequence of bad mouthing by all concerned of Wall Street
publicly now and including esp the talking heads on CNN and esp CNBC has severely damaged that core 
of the reason for USA dominance and leadership for those 300 years.

Added to that huge destruction is the special refusal by ALL of the US Government to Identify and prosecute
the huge fraudulent short selling of ALL major wall Street firms and major USA banks which was fraudulent
esp as done in a intentional and ever increasing crecend",c45a3b8dbb319015,0,0,0,0,0,0
78,"A pretty brunette, mugged in a back alley, raped and killed",67,1,1,1,1,1,1
79,"Wikipedia is not for writing about yourself 
Hi. Welcome to Wikipedia, but it is not a social-networking site like Myspace or Facebook for people to write about themselves or make contacts. It is a quite different sort of site, a project to build an encyclopedia, so it is selective about subjects for articles, and writing about oneself is strongly discouraged, for reasons explained at Wikipedia is not about YOU and Wikipedia:Autobiography. The links in the Welcome message at the top of this page will tell you more about Wikipedia. Regards,",175a84be873f3094,0,0,0,0,0,0
80,Have edited citation on Kingscote page to show more compact use.  You only need mention the fields you are using.  Cheers,40dd3e9c8f051076,0,0,0,0,0,0
81,"""

ok, that's fine.   Context is important, but the overall context of the heading """"Usage"""" etc, would seem to be fitting.   Anyway, so you don't want to say if you're a man or a woman?   You keep dodging that question.    As I said, I get the feeling you may be female.  Just curious.....so are you?   """,6933a3792f8bd286,0,0,0,0,0,0
82,"It is fine to disagree on matters of opinion but facts are facts.  UGG is a registered trademark worldwide [cite to tm list] and the validity of the UGG trademark has been upheld in multiple decisions in multiple countries. [cite to US case] [add cites see me]  Please review these references.  I don’t think this is a debatable issue.  The only reliable contrary reference is the UGH-BOOTS decision in Australia, and that fact is referenced in the revised text.",54be9300150b51b2,0,0,0,0,0,0
83,"Please do NOT deleted the theme song information, the information is CORRECT as the song was used in many video packages advertising the event and played during the opening pyro of the event.! 23:39, 12 January 2008",6703f37369327949,0,0,0,0,0,0
84,"I heard that some guy using the name Xana hurt your Wiki. I didn't do it! P.S. That's what the 'oh, yeah' was for.",6c9d98439521560f,0,0,0,0,0,0
85,Nazis murdered six million of my people. Why shouldn't they be killed?,3fb7a3a5ce59e210,0,0,0,0,0,1
86,The definition of campaigned means this: a series of coordinated activities designed to achieve a goal. Obama appeared several times with Odinga while he was running for President. Odinga is a political candidate. So we have the cause: Odinga's presidency and two: appeared twice to suppose Odinga. This is campaigning. Not sure what your definition of campaigning is?,da4209e4d6d95cf1,0,0,0,0,0,0
